Supplier,Location,Working days,Division,Vehicle Number,Vehicle Type, Rental , Rental (As per the Working days) , Total KM , OT , Night Out , Excess milage , Excess milage Rate , Excess Amount , OT Amount , Night Out Amount , Total with out VAT , Rental VAT 18% , Total with VAT , Absent  , Temporary  hired vehicle charges , Penalty Amount , No pay rate , No pay Amount , Credit amount with out VAT , Credit VAT Total 18% , Credit amount with VAT , Final Payment with out VAT , Final Payment  VAT 18% , Final Payment with  VAT 
Prime,Welikada,25.00,BTS Operation,PB-5250,4 X 4 Double cab," 227,166.67 "," 183,198.93 "," 3,023.00 ", 93.00 , 2.00 , 523.00 , 80.17 ," 41,928.91 "," 8,612.73 "," 1,050.00 "," 234,790.57 "," 42,262.30 "," 277,052.87 ", 6.00 , -   ," 12,000.00 "," 7,327.96 ",," (12,000.00)"," (2,160.00)"," (14,160.00)"," 222,790.57 "," 40,102.30 "," 262,892.87 "
Prime,Welikada,31.00,Transport Maintaince,CBK-9688,Self-Driven Passenger Car," 81,500.00 "," 81,500.00 "," 1,330.00 ", -   , -   ,, 30.50 , -   , -   , -   ," 81,500.00 "," 14,670.00 "," 96,170.00 ", -   , -   , -   ," 2,629.03 ",, -   , -   , -   ," 81,500.00 "," 14,670.00 "," 96,170.00 "
Shakya,Welikada,31.00,Transmission Operations,CAT-1657,Self-Driven Passenger Car," 81,500.00 "," 81,500.00 "," 1,712.00 ", -   , -   , 212.00 , 30.50 ," 6,466.00 ", -   , -   ," 87,966.00 "," 15,833.88 "," 103,799.88 ", -   , -   , -   ," 2,629.03 ",, -   , -   , -   ," 87,966.00 "," 15,833.88 "," 103,799.88 "
Shakya,Welikada,31.00,Transmission Operations,CAD-4201,Self-Driven Passenger Car," 84,000.00 "," 84,000.00 "," 2,042.00 ", -   , -   ,, 30.50 , -   , -   , -   ," 84,000.00 "," 15,120.00 "," 99,120.00 ", -   , -   , -   ," 2,709.68 ",, -   , -   , -   ," 84,000.00 "," 15,120.00 "," 99,120.00 "
Shakya,Yatiyanthota,31.00,BTS Operation,PA-4740,Passenger Van," 125,810.00 "," 125,810.00 "," 2,804.00 ", 44.50 , -   , 304.00 , 64.00 ," 19,456.00 "," 3,995.21 ", -   ," 149,261.21 "," 26,867.02 "," 176,128.23 ", -   , -   , -   ," 4,058.39 ",, -   , -   , -   ," 149,261.21 "," 26,867.02 "," 176,128.23 "
,,,,,,,," 216,704.30 "," 3,949.50 ", 36.00 ," 45,416.18 ",,,,," 14,314,610.53 ",,,,,,,," (52,853.00)",,," 14,261,757.53 "," 45,416.18 "," 16,828,873.89 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
