Supplier,Location,Working days,Division,Vehicle Number,Vehicle Type, Rental , Rental (As per the Working days) , Total KM , OT , Night Out , Excess milage , Excess milage Rate , Excess Amount , OT Amount , Night Out Amount , Total with out VAT , Rental VAT 18% , Total with VAT , Absent  , Temporary  hired vehicle charges , Penalty Amount , No pay rate , No pay Amount , Credit amount with out VAT , Credit VAT Total 18% , Credit amount with VAT , Final Payment with out VAT , Final Payment  VAT 18% , Final Payment with  VAT 
Prime,Welikada,31.00,BTS Operation,PB-5250,4 X 4 Double cab," 230,500.00 "," 230,500.00 "," 5,803.00 ", 169.50 , 12.00 ," 3,303.00 ", 81.50 ," 269,194.50 "," 15,697.40 "," 4,800.00 "," 520,191.90 "," 93,634.54 "," 613,826.44 ", -   , -   , -   ," 7,435.48 ",, -   , -   , -   ," 520,191.90 "," 93,634.54 "," 613,826.44 "
Prime,Welikada,31.00,Transport Maintaince,CBK-9688,Self-Driven Passenger Car," 81,500.00 "," 81,500.00 "," 1,288.00 ", -   , -   ,, 30.50 , -   , -   , -   ," 81,500.00 "," 14,670.00 "," 96,170.00 ", -   , -   , -   ," 2,629.03 ",, -   , -   , -   ," 81,500.00 "," 14,670.00 "," 96,170.00 "
Shakya,Welikada,31.00,Transmission Operations,CAT-1657,Self-Driven Passenger Car," 81,500.00 "," 81,500.00 "," 1,643.00 ", -   , -   , 143.00 , 30.50 ," 4,361.50 ", -   , -   ," 85,861.50 "," 15,455.07 "," 101,316.57 ", -   , -   , -   ," 2,629.03 ",, -   , -   , -   ," 85,861.50 "," 15,455.07 "," 101,316.57 "
Shakya,Welikada,31.00,Transmission Operations,CAD-4201,Self-Driven Passenger Car," 84,000.00 "," 84,000.00 "," 2,136.00 ", -   , -   ,, 30.50 , -   , -   , -   ," 84,000.00 "," 15,120.00 "," 99,120.00 ", -   , -   , -   ," 2,709.68 ",, -   , -   , -   ," 84,000.00 "," 15,120.00 "," 99,120.00 "
Shakya,Yatiyanthota,31.00,BTS Operation,PA-4740,Passenger Van," 129,143.33 "," 129,143.33 "," 2,001.00 ", 25.50 , -   ,, 65.33 , -   ," 2,289.39 ", -   ," 131,432.72 "," 23,657.89 "," 155,090.61 ", -   , -   , -   ," 4,165.91 ",, -   , -   , -   ," 131,432.72 "," 23,657.89 "," 155,090.61 "
,,,,,,,," 199,193.11 "," 3,759.50 ", 41.00 ," 37,994.71 ",,2371710.405,346858.1,16400," 13,550,146.42 ",,,,,,,," (112,662.00)",,," 13,437,484.42 "," 37,994.71 "," 15,856,231.62 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
